"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"2","3","12","19","31","1","426","55","78","C3278509"
"2","3","12","19","219","339","259","423","605","C3278509"
"2","5","8","45","36","166","240","415","666","C3278636"
"2","5","8","63","36","166","106","110","158","C3278636"
"2","3","2","90","167","266","367","101","664","C3278636"
"2","5","7","53","14","20","25","40","186","C3278636"
"2","3","3","19","221","321","428","541","667","C3278636"
"2","3","12","19","31","118","155","287","116","C3278636"
"2","3","5","80","81","296","399","201","274","C3278811"
"2","3","12","19","31","261","116","1","86","C3278811"
"2","3","12","19","31","261","116","1","86","C3278811"
"2","3","12","76","31","261","116","1","86","C3278811"
"2","3","12","19","31","261","116","1","86","C3278811"
"2","3","2","22","33","323","66","101","136","C3278811"
"2","3","12","19","31","261","116","1","86","C3278811"
"2","3","12","19","31","261","116","1","86","C3278811"
"2","3","12","19","51","335","444","560","373","C3278811"
"2","3","2","110","85","237","433","547","671","C3278811"
"2","3","2","48","170","50","347","167","593","C3278811"
"2","3","12","41","116","268","434","468","213","C3278811"
"2","3","2","110","90","261","431","545","443","C3278811"
"2","3","12","19","31","261","116","1","86","C3278811"
"2","3","2","110","85","237","433","547","671","C3278811"
"2","3","5","80","81","339","156","568","605","C3278811"
"2","5","7","34","52","216","395","549","116","C3278865"
"2","5","7","34","52","216","395","549","577","C3278865"
"2","5","8","63","45","23","34","464","187","C3278975"
"2","5","7","60","83","101","126","170","224","C3278975"
"2","3","2","69","83","101","126","170","224","C3278975"
"2","5","7","53","51","342","454","573","492","C3278975"
"2","3","12","41","116","268","423","536","445","C3278975"
"2","3","12","76","153","40","38","54","75","C3278975"
"2","3","12","41","83","101","126","271","356","C3278975"
"2","3","4","68","45","272","259","518","621","C3278975"
"2","5","4","68","96","326","427","548","672","C3278975"
"2","3","4","68","45","272","259","518","621","C3278975"
"2","5","6","11","142","225","142","220","673","C3278975"
"2","3","2","67","34","198","33","107","3","C3278975"
"2","5","7","53","51","342","454","573","492","C3278975"
"2","5","7","53","51","119","156","287","116","C3278975"
"2","3","2","22","33","323","66","101","136","C3278975"
"2","3","12","41","116","268","434","468","213","C3278975"
"2","3","2","48","170","50","119","508","312","C3278981"
"2","3","2","48","170","50","119","444","556","C3278981"
"2","3","2","48","170","50","119","444","556","C3278981"
"2","3","2","48","57","110","141","359","5","C3278981"
"2","3","2","48","170","50","119","444","24","C3278981"
"2","3","2","53","184","86","107","560","195","C3278981"
"2","3","12","19","31","118","155","287","116","C3278981"
"2","3","2","48","170","110","141","359","8","C3278981"
"2","3","2","48","170","50","119","444","556","C3278981"
"2","3","2","48","170","50","119","444","556","C3278981"
"2","3","2","48","170","50","119","444","556","C3278981"
"2","5","7","53","14","20","34","540","68","C3278981"
"2","3","12","19","221","197","259","560","422","C3278981"
"2","3","7","25","44","165","101","274","358","C3279149"
"2","3","2","48","170","50","119","444","556","C3279149"
"2","3","2","68","117","196","257","326","419","C3279149"
"2","3","2","68","96","326","427","429","544","C3279149"
"2","3","2","48","170","50","119","444","556","C3279149"
"2","3","2","84","97","167","210","278","360","C3279149"
"2","3","5","43","161","305","409","208","482","C3279149"
"2","3","2","67","92","293","55","75","311","C3279149"
"2","3","5","80","81","296","399","362","468","C3279149"
"2","5","7","60","153","40","38","66","203","C3279149"
"2","3","2","42","49","93","192","253","338","C3279149"
"2","3","5","43","161","305","409","208","482","C3279149"
"2","3","2","48","182","67","76","463","153","C3279149"
"2","3","2","48","170","50","304","167","593","C3279149"
"2","3","5","43","161","305","409","208","482","C3279149"
"2","3","12","41","219","339","156","568","697","C3279149"
"2","3","2","110","85","237","433","80","394","C3279149"
"2","3","2","48","170","50","119","444","556","C3279149"
"2","3","5","43","161","305","409","208","482","C3279149"
"2","3","2","48","170","50","141","359","462","C3279149"
"2","5","7","34","52","216","395","549","674","C3279149"
"2","3","2","110","85","237","433","547","154","C3279149"
"2","3","5","43","161","305","409","208","482","C3279149"
"2","3","2","90","167","266","367","500","577","C3279149"
"2","5","7","53","51","342","454","573","492","C3279191"
"2","3","12","19","219","339","259","423","605","C3279191"
"2","5","7","53","51","342","454","573","492","C3279191"
"2","5","7","53","51","342","259","423","389","C3279191"
"2","3","12","41","219","339","259","423","605","C3279191"
"2","3","8","45","94","199","240","415","666","C3279336"
"2","3","2","67","92","293","55","500","577","C3279336"
"2","3","3","67","151","276","91","433","118","C3279336"
"2","3","5","47","144","185","238","310","392","C3279397"
"2","3","5","43","161","305","409","208","482","C3279397"
"2","3","5","43","161","305","409","208","482","C3279397"
"2","3","5","43","161","305","409","208","482","C3279397"
"2","3","5","43","161","305","409","208","482","C3279397"
"2","3","5","43","161","305","409","208","482","C3279397"
"2","3","5","43","161","305","409","208","482","C3279397"
"2","3","5","43","161","305","409","208","482","C3279397"
"2","3","5","47","144","185","238","310","392","C3279397"
"2","3","5","43","161","305","409","208","482","C3279397"
"2","3","5","43","161","305","409","208","482","C3279397"
"2","3","5","43","161","305","409","208","482","C3279397"
"2","3","5","43","161","305","409","208","482","C3279397"
"2","3","12","41","116","268","38","54","75","C3279571"
"2","3","3","19","221","321","428","541","667","C3279571"
"2","3","12","41","116","321","428","54","667","C3279571"
"2","3","3","19","221","321","428","541","667","C3279571"
"2","5","7","53","51","335","259","560","373","C3279571"
"2","5","7","53","51","335","444","560","373","C3279571"
"2","3","12","19","31","1","426","1","78","C3279575"
"2","3","2","48","182","50","119","444","556","C3279575"
"2","3","2","110","85","237","433","547","671","C3279575"
"2","3","2","110","85","237","433","547","671","C3279575"
"2","1","6","11","142","225","142","220","298","C3279575"
"2","1","6","11","142","225","142","220","298","C3279575"
"2","3","12","26","105","178","226","297","156","C3279575"
"2","3","12","19","31","1","426","1","78","C3279601"
"2","3","2","48","182","50","119","444","556","C3279601"
"2","3","2","110","85","237","433","547","671","C3279601"
"2","3","2","110","85","237","433","547","671","C3279601"
"2","1","6","11","142","225","142","220","298","C3279601"
"2","1","6","11","142","225","142","220","298","C3279601"
"2","3","12","26","105","178","226","297","156","C3279601"
"2","5","4","68","96","326","427","548","672","C3279674"
"2","5","7","53","51","342","444","560","492","C3279674"
"2","3","2","89","124","204","42","452","258","C3279725"
"2","3","12","41","219","339","156","568","697","C3279725"
"2","5","7","53","51","119","395","549","674","C3279824"
"2","5","7","53","51","119","395","549","674","C3279824"
"2","3","2","41","116","268","423","536","445","C3280131"
"2","3","2","97","173","275","377","473","592","C3280131"
"2","3","12","48","57","110","141","359","462","C3280303"
"2","3","12","19","31","261","116","1","86","C3280303"
"2","3","12","76","153","40","38","54","435","C3280303"
"2","3","12","41","116","268","434","468","213","C3280303"
"2","3","12","26","105","178","226","297","156","C3280303"
"2","5","7","105","219","261","402","129","215","C3280742"
"2","5","7","34","52","216","395","287","116","C3280742"
"2","3","2","69","83","101","126","170","224","C3280770"
"2","3","12","76","153","40","38","54","75","C3280770"
"2","5","8","63","36","166","106","110","158","C3280770"
"2","3","12","63","45","184","103","572","658","C3280770"
"2","3","12","41","83","101","126","271","356","C3280770"
"2","3","2","69","51","101","126","170","224","C3280770"
"2","3","7","34","52","216","395","549","674","C3280770"
"2","5","4","68","96","326","427","548","672","C3280770"
"2","5","7","11","142","71","341","560","219","C3280770"
"2","3","3","19","221","321","428","541","667","C3280770"
"2","5","7","53","36","71","177","560","373","C3280770"
"2","3","12","76","153","40","38","54","75","C3280770"
"2","5","3","68","221","197","259","560","422","C3281059"
"2","3","3","41","151","276","378","271","356","C3281059"
"2","5","7","53","14","20","25","40","186","C3281059"
"2","5","7","53","14","20","25","40","186","C3281125"
"2","5","7","53","51","119","25","573","416","C3281125"
"2","5","7","53","14","20","25","40","186","C3281125"
"2","3","3","19","221","321","428","541","667","C3281138"
"2","3","3","19","221","321","428","541","667","C3281138"
"2","5","8","63","36","166","106","110","158","C3463992"
"2","3","3","19","221","321","428","541","667","C3463992"
"2","5","7","53","14","20","34","540","68","C3463992"
"2","3","12","19","31","261","116","159","211","C3489393"
"2","3","12","63","45","184","103","572","658","C3489393"
"2","3","12","76","153","40","38","54","75","C3489393"
"2","3","8","63","45","23","103","464","187","C3489393"
"2","5","7","53","51","342","454","573","492","C3489393"
"2","3","2","101","62","189","182","509","252","C3489393"
"2","5","7","53","51","342","454","573","492","C3489393"
"2","5","7","53","51","342","454","573","492","C3489726"
"2","5","7","53","51","342","454","573","492","C3489726"
"2","5","7","53","51","342","454","573","492","C3489726"
"2","5","7","45","94","199","240","415","666","C3489733"
"2","3","12","76","153","71","34","540","68","C3489733"
"2","3","12","76","153","40","38","54","75","C3489733"
"2","3","5","80","81","250","291","152","420","C3489733"
"2","3","2","69","91","75","204","267","352","C3489733"
"2","3","2","67","92","293","55","75","311","C3489733"
"2","3","2","48","170","50","119","444","593","C3489733"
"2","3","2","22","33","323","66","362","468","C3489733"
"2","3","12","76","153","40","38","54","75","C3489733"
"2","3","12","76","153","40","38","54","75","C3489733"
"2","3","2","53","14","20","25","362","468","C3489733"
"2","5","7","53","51","119","395","549","674","C3489733"
"2","3","12","76","153","40","38","54","75","C3489733"
"2","3","12","76","153","40","38","54","75","C3489733"
"2","5","4","68","36","71","427","223","219","C3489733"
"2","3","12","19","31","261","116","1","86","C3489733"
"2","3","12","19","31","261","116","1","86","C3489733"
"2","3","2","76","153","40","38","54","75","C3489733"
"2","3","12","19","31","261","116","1","86","C3489733"
"2","3","5","43","161","305","409","208","482","C3489733"
"2","5","7","76","153","40","38","54","75","C3489733"
"2","5","7","53","14","20","34","540","68","C3489733"
"2","3","2","110","85","237","433","547","671","C3489733"
"2","5","7","34","52","216","395","549","674","C3489733"
"2","5","7","76","153","40","38","54","75","C3489733"
"2","3","5","46","158","252","352","449","563","C3489789"
"2","5","7","42","36","71","177","223","219","C3489789"
"2","3","7","60","153","40","202","66","203","C3494187"
"2","5","7","53","51","342","454","573","702","C3494187"
"2","5","7","53","51","342","454","573","492","C3494187"
"2","3","2","74","58","112","148","181","416","C3494426"
"2","3","12","19","31","276","91","433","118","C3494426"
"2","5","7","53","14","20","25","40","186","C3494426"
"2","5","8","63","45","23","103","464","187","C3495498"
"2","5","8","63","45","23","103","464","187","C3495498"
"2","5","8","63","45","23","103","464","187","C3495498"
"2","3","2","48","170","50","304","167","593","C3495498"
"2","3","8","63","45","23","103","464","187","C3495498"
"2","5","8","63","45","23","103","464","187","C3495498"
"2","5","7","41","14","20","34","540","68","C3495498"
"2","3","12","19","31","261","116","1","86","C3495676"
"2","3","12","76","137","76","136","472","435","C3495676"
"2","3","12","19","31","1","426","1","78","C3495676"
"2","3","12","19","31","1","426","55","78","C3495676"
"2","3","2","110","85","237","433","547","671","C3495676"
"2","3","2","110","85","237","433","547","671","C3495676"
"2","3","2","110","85","237","433","547","671","C3495676"
"2","3","2","110","85","323","433","146","194","C3495676"
"2","5","7","34","52","216","395","549","674","C3495801"
"2","5","7","53","51","119","25","40","186","C3495801"
"2","5","7","53","14","20","25","40","186","C3495801"
"2","5","7","34","52","216","395","549","674","C3495801"
"2","5","7","53","184","119","156","287","116","C3495801"
"2","3","5","79","152","273","375","100","589","C3496069"
"2","5","8","27","70","99","162","216","290","C3496069"
"2","5","8","63","36","166","341","390","158","C3496069"
"2","5","8","63","36","166","106","110","158","C3496069"
"2","3","12","19","31","261","91","433","664","C3496069"
"2","5","4","68","96","326","427","548","672","C3496069"
"2","5","8","27","70","99","162","216","290","C3496069"
"2","3","12","19","31","1","426","55","78","C3496069"
"2","3","3","19","151","276","91","433","118","C3496069"
"2","3","5","54","152","273","119","100","589","C3496069"
"2","3","12","41","219","339","347","271","356","C3496069"
"2","3","5","80","81","296","248","317","405","C3501843"
"2","5","7","60","54","40","98","66","203","C3501843"
"2","3","12","19","31","1","259","423","389","C3501843"
"2","3","3","19","151","276","91","433","118","C3501843"
"2","3","12","19","151","276","91","433","118","C3501843"
"2","3","12","76","137","76","136","472","435","C3501843"
